instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
12733698,49741,HAL25DECFUT,HAL,0.0,2025-12-30,0.0,0.1,150,FUT,NFO-FUT,NFO
12646146,49399,HAL26JANFUT,HAL,0.0,2026-01-27,0.0,0.1,150,FUT,NFO-FUT,NFO
12454146,48649,HAVELLS25NOVFUT,HAVELLS,0.0,2025-11-25,0.0,0.1,500,FUT,NFO-FUT,NFO
12733954,49742,HAVELLS25DECFUT,HAVELLS,0.0,2025-12-30,0.0,0.1,500,FUT,NFO-FUT,NFO
12646402,49400,HAVELLS26JANFUT,HAVELLS,0.0,2026-01-27,0.0,0.1,500,FUT,NFO-FUT,NFO
12454402,48650,HCLTECH25NOVFUT,HCLTECH,0.0,2025-11-25,0.0,0.1,350,FUT,NFO-FUT,NFO
12734210,49743,HCLTECH25DECFUT,HCLTECH,0.0,2025-12-30,0.0,0.1,350,FUT,NFO-FUT,NFO
12646658,49401,HCLTECH26JANFUT,HCLTECH,0.0,2026-01-27,0.0,0.1,350,FUT,NFO-FUT,NFO
12454658,48651,HDFCAMC25NOVFUT,HDFCAMC,0.0,2025-11-25,0.0,0.5,150,FUT,NFO-FUT,NFO
12734466,49744,HDFCAMC25DECFUT,HDFCAMC,0.0,2025-12-30,0.0,0.5,150,FUT,NFO-FUT,NFO
12646914,49402,HDFCAMC26JANFUT,HDFCAMC,0.0,2026-01-27,0.0,0.5,150,FUT,NFO-FUT,NFO
12454914,48652,HDFCBANK25NOVFUT,HDFCBANK,0.0,2025-11-25,0.0,0.05,550,FUT,NFO-FUT,NFO
12738306,49759,HDFCBANK25DECFUT,HDFCBANK,0.0,2025-12-30,0.0,0.05,550,FUT,NFO-FUT,NFO
12652034,49422,HDFCBANK26JANFUT,HDFCBANK,0.0,2026-01-27,0.0,0.05,550,FUT,NFO-FUT,NFO
12456194,48657,HDFCLIFE25NOVFUT,HDFCLIFE,0.0,2025-11-25,0.0,0.05,1100,FUT,NFO-FUT,NFO
12738562,49760,HDFCLIFE25DECFUT,HDFCLIFE,0.0,2025-12-30,0.0,0.05,1100,FUT,NFO-FUT,NFO
12652290,49423,HDFCLIFE26JANFUT,HDFCLIFE,0.0,2026-01-27,0.0,0.05,1100,FUT,NFO-FUT,NFO
12456450,48658,HEROMOTOCO25NOVFUT,HEROMOTOCO,0.0,2025-11-25,0.0,0.5,150,FUT,NFO-FUT,NFO
12741890,49773,HEROMOTOCO25DECFUT,HEROMOTOCO,0.0,2025-12-30,0.0,0.5,150,FUT,NFO-FUT,NFO
12652802,49425,HEROMOTOCO26JANFUT,HEROMOTOCO,0.0,2026-01-27,0.0,0.5,150,FUT,NFO-FUT,NFO
12459778,48671,HFCL25NOVFUT,HFCL,0.0,2025-11-25,0.0,0.01,6450,FUT,NFO-FUT,NFO
12742658,49776,HFCL25DECFUT,HFCL,0.0,2025-12-30,0.0,0.01,6450,FUT,NFO-FUT,NFO
12460034,48672,HINDALCO25NOVFUT,HINDALCO,0.0,2025-11-25,0.0,0.05,700,FUT,NFO-FUT,NFO
12749570,49803,HINDALCO25DECFUT,HINDALCO,0.0,2025-12-30,0.0,0.05,700,FUT,NFO-FUT,NFO
12653058,49426,HINDALCO26JANFUT,HINDALCO,0.0,2026-01-27,0.0,0.05,700,FUT,NFO-FUT,NFO
12465410,48693,HINDPETRO25NOVFUT,HINDPETRO,0.0,2025-11-25,0.0,0.05,2025,FUT,NFO-FUT,NFO
12749826,49804,HINDPETRO25DECFUT,HINDPETRO,0.0,2025-12-30,0.0,0.05,2025,FUT,NFO-FUT,NFO
12653314,49427,HINDPETRO26JANFUT,HINDPETRO,0.0,2026-01-27,0.0,0.05,2025,FUT,NFO-FUT,NFO
12465666,48694,HINDUNILVR25NOVFUT,HINDUNILVR,0.0,2025-11-25,0.0,0.1,300,FUT,NFO-FUT,NFO
12750082,49805,HINDUNILVR25DECFUT,HINDUNILVR,0.0,2025-12-30,0.0,0.1,300,FUT,NFO-FUT,NFO
12653570,49428,HINDUNILVR26JANFUT,HINDUNILVR,0.0,2026-01-27,0.0,0.1,300,FUT,NFO-FUT,NFO
12466946,48699,HINDZINC25NOVFUT,HINDZINC,0.0,2025-11-25,0.0,0.05,1225,FUT,NFO-FUT,NFO
12751106,49809,HINDZINC25DECFUT,HINDZINC,0.0,2025-12-30,0.0,0.05,1225,FUT,NFO-FUT,NFO
12653826,49429,HINDZINC26JANFUT,HINDZINC,0.0,2026-01-27,0.0,0.05,1225,FUT,NFO-FUT,NFO
12467202,48700,HUDCO25NOVFUT,HUDCO,0.0,2025-11-25,0.0,0.01,2775,FUT,NFO-FUT,NFO
12751362,49810,HUDCO25DECFUT,HUDCO,0.0,2025-12-30,0.0,0.01,2775,FUT,NFO-FUT,NFO
12654082,49430,HUDCO26JANFUT,HUDCO,0.0,2026-01-27,0.0,0.01,2775,FUT,NFO-FUT,NFO
12468994,48707,ICICIBANK25NOVFUT,ICICIBANK,0.0,2025-11-25,0.0,0.1,700,FUT,NFO-FUT,NFO
12751874,49812,ICICIBANK25DECFUT,ICICIBANK,0.0,2025-12-30,0.0,0.1,700,FUT,NFO-FUT,NFO
12654338,49431,ICICIBANK26JANFUT,ICICIBANK,0.0,2026-01-27,0.0,0.1,700,FUT,NFO-FUT,NFO
12469250,48708,ICICIGI25NOVFUT,ICICIGI,0.0,2025-11-25,0.0,0.1,325,FUT,NFO-FUT,NFO
12752130,49813,ICICIGI25DECFUT,ICICIGI,0.0,2025-12-30,0.0,0.1,325,FUT,NFO-FUT,NFO
12654594,49432,ICICIGI26JANFUT,ICICIGI,0.0,2026-01-27,0.0,0.1,325,FUT,NFO-FUT,NFO
12475394,48732,ICICIPRULI25NOVFUT,ICICIPRULI,0.0,2025-11-25,0.0,0.05,925,FUT,NFO-FUT,NFO
12752386,49814,ICICIPRULI25DECFUT,ICICIPRULI,0.0,2025-12-30,0.0,0.05,925,FUT,NFO-FUT,NFO
12655362,49435,ICICIPRULI26JANFUT,ICICIPRULI,0.0,2026-01-27,0.0,0.05,925,FUT,NFO-FUT,NFO
12475650,48733,IDEA25NOVFUT,IDEA,0.0,2025-11-25,0.0,0.01,71475,FUT,NFO-FUT,NFO
12753154,49817,IDEA25DECFUT,IDEA,0.0,2025-12-30,0.0,0.01,71475,FUT,NFO-FUT,NFO
12655618,49436,IDEA26JANFUT,IDEA,0.0,2026-01-27,0.0,0.01,71475,FUT,NFO-FUT,NFO
12475906,48734,IDFCFIRSTB25NOVFUT,IDFCFIRSTB,0.0,2025-11-25,0.0,0.01,9275,FUT,NFO-FUT,NFO
12754434,49822,IDFCFIRSTB25DECFUT,IDFCFIRSTB,0.0,2025-12-30,0.0,0.01,9275,FUT,NFO-FUT,NFO
12655874,49437,IDFCFIRSTB26JANFUT,IDFCFIRSTB,0.0,2026-01-27,0.0,0.01,9275,FUT,NFO-FUT,NFO
12476162,48735,IEX25NOVFUT,IEX,0.0,2025-11-25,0.0,0.01,3750,FUT,NFO-FUT,NFO
12755202,49825,IEX25DECFUT,IEX,0.0,2025-12-30,0.0,0.01,3750,FUT,NFO-FUT,NFO
12656130,49438,IEX26JANFUT,IEX,0.0,2026-01-27,0.0,0.01,3750,FUT,NFO-FUT,NFO
12477954,48742,IGL25NOVFUT,IGL,0.0,2025-11-25,0.0,0.01,2750,FUT,NFO-FUT,NFO
12478210,48743,IIFL25NOVFUT,IIFL,0.0,2025-11-25,0.0,0.05,1650,FUT,NFO-FUT,NFO
12755458,49826,IIFL25DECFUT,IIFL,0.0,2025-12-30,0.0,0.05,1650,FUT,NFO-FUT,NFO
12657154,49442,IIFL26JANFUT,IIFL,0.0,2026-01-27,0.0,0.05,1650,FUT,NFO-FUT,NFO
12478978,48746,INDHOTEL25NOVFUT,INDHOTEL,0.0,2025-11-25,0.0,0.05,1000,FUT,NFO-FUT,NFO
12755714,49827,INDHOTEL25DECFUT,INDHOTEL,0.0,2025-12-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
12657410,49443,INDHOTEL26JANFUT,INDHOTEL,0.0,2026-01-27,0.0,0.05,1000,FUT,NFO-FUT,NFO
12479234,48747,INDIANB25NOVFUT,INDIANB,0.0,2025-11-25,0.0,0.05,1000,FUT,NFO-FUT,NFO
12755970,49828,INDIANB25DECFUT,INDIANB,0.0,2025-12-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
12658434,49447,INDIANB26JANFUT,INDIANB,0.0,2026-01-27,0.0,0.05,1000,FUT,NFO-FUT,NFO
12480002,48750,INDIGO25NOVFUT,INDIGO,0.0,2025-11-25,0.0,0.5,150,FUT,NFO-FUT,NFO
12756226,49829,INDIGO25DECFUT,INDIGO,0.0,2025-12-30,0.0,0.5,150,FUT,NFO-FUT,NFO
12658690,49448,INDIGO26JANFUT,INDIGO,0.0,2026-01-27,0.0,0.5,150,FUT,NFO-FUT,NFO
12480258,48751,INDUSINDBK25NOVFUT,INDUSINDBK,0.0,2025-11-25,0.0,0.05,700,FUT,NFO-FUT,NFO
12756482,49830,INDUSINDBK25DECFUT,INDUSINDBK,0.0,2025-12-30,0.0,0.05,700,FUT,NFO-FUT,NFO
12658946,49449,INDUSINDBK26JANFUT,INDUSINDBK,0.0,2026-01-27,0.0,0.05,700,FUT,NFO-FUT,NFO
12488194,48782,INDUSTOWER25NOVFUT,INDUSTOWER,0.0,2025-11-25,0.0,0.05,1700,FUT,NFO-FUT,NFO
12758274,49837,INDUSTOWER25DECFUT,INDUSTOWER,0.0,2025-12-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
12659202,49450,INDUSTOWER26JANFUT,INDUSTOWER,0.0,2026-01-27,0.0,0.05,1700,FUT,NFO-FUT,NFO
12488450,48783,INFY25NOVFUT,INFY,0.0,2025-11-25,0.0,0.1,400,FUT,NFO-FUT,NFO
12759042,49840,INFY25DECFUT,INFY,0.0,2025-12-30,0.0,0.1,400,FUT,NFO-FUT,NFO
12667138,49481,INFY26JANFUT,INFY,0.0,2026-01-27,0.0,0.1,400,FUT,NFO-FUT,NFO
12492034,48797,INOXWIND25NOVFUT,INOXWIND,0.0,2025-11-25,0.0,0.01,3272,FUT,NFO-FUT,NFO
12761346,49849,INOXWIND25DECFUT,INOXWIND,0.0,2025-12-30,0.0,0.01,3272,FUT,NFO-FUT,NFO
12667394,49482,INOXWIND26JANFUT,INOXWIND,0.0,2026-01-27,0.0,0.01,3575,FUT,NFO-FUT,NFO
12492290,48798,IOC25NOVFUT,IOC,0.0,2025-11-25,0.0,0.01,4875,FUT,NFO-FUT,NFO
12761602,49850,IOC25DECFUT,IOC,0.0,2025-12-30,0.0,0.01,4875,FUT,NFO-FUT,NFO
12668162,49485,IOC26JANFUT,IOC,0.0,2026-01-27,0.0,0.01,4875,FUT,NFO-FUT,NFO
12492546,48799,IRCTC25NOVFUT,IRCTC,0.0,2025-11-25,0.0,0.05,875,FUT,NFO-FUT,NFO
12761858,49851,IRCTC25DECFUT,IRCTC,0.0,2025-12-30,0.0,0.05,875,FUT,NFO-FUT,NFO
12668418,49486,IRCTC26JANFUT,IRCTC,0.0,2026-01-27,0.0,0.05,875,FUT,NFO-FUT,NFO
12492802,48800,IREDA25NOVFUT,IREDA,0.0,2025-11-25,0.0,0.01,3450,FUT,NFO-FUT,NFO
12762114,49852,IREDA25DECFUT,IREDA,0.0,2025-12-30,0.0,0.01,3450,FUT,NFO-FUT,NFO
12668930,49488,IREDA26JANFUT,IREDA,0.0,2026-01-27,0.0,0.01,3450,FUT,NFO-FUT,NFO
12493314,48802,IRFC25NOVFUT,IRFC,0.0,2025-11-25,0.0,0.01,4250,FUT,NFO-FUT,NFO
12762370,49853,IRFC25DECFUT,IRFC,0.0,2025-12-30,0.0,0.01,4250,FUT,NFO-FUT,NFO
12669954,49492,IRFC26JANFUT,IRFC,0.0,2026-01-27,0.0,0.01,4250,FUT,NFO-FUT,NFO
12493570,48803,ITC25NOVFUT,ITC,0.0,2025-11-25,0.0,0.05,1600,FUT,NFO-FUT,NFO
12763650,49858,ITC25DECFUT,ITC,0.0,2025-12-30,0.0,0.05,1600,FUT,NFO-FUT,NFO
12670210,49493,ITC26JANFUT,ITC,0.0,2026-01-27,0.0,0.05,1600,FUT,NFO-FUT,NFO
12495362,48810,JINDALSTEL25NOVFUT,JINDALSTEL,0.0,2025-11-25,0.0,0.1,625,FUT,NFO-FUT,NFO
12763906,49859,JINDALSTEL25DECFUT,JINDALSTEL,0.0,2025-12-30,0.0,0.1,625,FUT,NFO-FUT,NFO
12670466,49494,JINDALSTEL26JANFUT,JINDALSTEL,0.0,2026-01-27,0.0,0.1,625,FUT,NFO-FUT,NFO
12495618,48811,JIOFIN25NOVFUT,JIOFIN,0.0,2025-11-25,0.0,0.05,2350,FUT,NFO-FUT,NFO
12764162,49860,JIOFIN25DECFUT,JIOFIN,0.0,2025-12-30,0.0,0.05,2350,FUT,NFO-FUT,NFO
12670722,49495,JIOFIN26JANFUT,JIOFIN,0.0,2026-01-27,0.0,0.05,2350,FUT,NFO-FUT,NFO
12496898,48816,JSWENERGY25NOVFUT,JSWENERGY,0.0,2025-11-25,0.0,0.05,1000,FUT,NFO-FUT,NFO
12764418,49861,JSWENERGY25DECFUT,JSWENERGY,0.0,2025-12-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
12670978,49496,JSWENERGY26JANFUT,JSWENERGY,0.0,2026-01-27,0.0,0.05,1000,FUT,NFO-FUT,NFO
12497154,48817,JSWSTEEL25NOVFUT,JSWSTEEL,0.0,2025-11-25,0.0,0.1,675,FUT,NFO-FUT,NFO
12764674,49862,JSWSTEEL25DECFUT,JSWSTEEL,0.0,2025-12-30,0.0,0.1,675,FUT,NFO-FUT,NFO
12671234,49497,JSWSTEEL26JANFUT,JSWSTEEL,0.0,2026-01-27,0.0,0.1,675,FUT,NFO-FUT,NFO
12502786,48839,JUBLFOOD25NOVFUT,JUBLFOOD,0.0,2025-11-25,0.0,0.05,1250,FUT,NFO-FUT,NFO
12764930,49863,JUBLFOOD25DECFUT,JUBLFOOD,0.0,2025-12-30,0.0,0.05,1250,FUT,NFO-FUT,NFO
12671490,49498,JUBLFOOD26JANFUT,JUBLFOOD,0.0,2026-01-27,0.0,0.05,1250,FUT,NFO-FUT,NFO
12503042,48840,KALYANKJIL25NOVFUT,KALYANKJIL,0.0,2025-11-25,0.0,0.05,1175,FUT,NFO-FUT,NFO
12765698,49866,KALYANKJIL25DECFUT,KALYANKJIL,0.0,2025-12-30,0.0,0.05,1175,FUT,NFO-FUT,NFO
12672770,49503,KALYANKJIL26JANFUT,KALYANKJIL,0.0,2026-01-27,0.0,0.05,1175,FUT,NFO-FUT,NFO
12505602,48850,KAYNES25NOVFUT,KAYNES,0.0,2025-11-25,0.0,0.5,100,FUT,NFO-FUT,NFO
12765954,49867,KAYNES25DECFUT,KAYNES,0.0,2025-12-30,0.0,0.5,100,FUT,NFO-FUT,NFO
12674306,49509,KAYNES26JANFUT,KAYNES,0.0,2026-01-27,0.0,0.5,100,FUT,NFO-FUT,NFO
12505858,48851,KEI25NOVFUT,KEI,0.0,2025-11-25,0.0,0.1,175,FUT,NFO-FUT,NFO
12766722,49870,KEI25DECFUT,KEI,0.0,2025-12-30,0.0,0.1,175,FUT,NFO-FUT,NFO
12674562,49510,KEI26JANFUT,KEI,0.0,2026-01-27,0.0,0.1,175,FUT,NFO-FUT,NFO
12507394,48857,KFINTECH25NOVFUT,KFINTECH,0.0,2025-11-25,0.0,0.1,450,FUT,NFO-FUT,NFO
12766978,49871,KFINTECH25DECFUT,KFINTECH,0.0,2025-12-30,0.0,0.1,450,FUT,NFO-FUT,NFO
12676610,49518,KFINTECH26JANFUT,KFINTECH,0.0,2026-01-27,0.0,0.1,500,FUT,NFO-FUT,NFO
12507650,48858,KOTAKBANK25NOVFUT,KOTAKBANK,0.0,2025-11-25,0.0,0.1,400,FUT,NFO-FUT,NFO
12767234,49872,KOTAKBANK25DECFUT,KOTAKBANK,0.0,2025-12-30,0.0,0.1,400,FUT,NFO-FUT,NFO
12677890,49523,KOTAKBANK26JANFUT,KOTAKBANK,0.0,2026-01-27,0.0,0.1,400,FUT,NFO-FUT,NFO
12507906,48859,KPITTECH25NOVFUT,KPITTECH,0.0,2025-11-25,0.0,0.1,400,FUT,NFO-FUT,NFO
12776962,49910,KPITTECH25DECFUT,KPITTECH,0.0,2025-12-30,0.0,0.1,400,FUT,NFO-FUT,NFO
12678402,49525,KPITTECH26JANFUT,KPITTECH,0.0,2026-01-27,0.0,0.1,425,FUT,NFO-FUT,NFO
12508162,48860,LAURUSLABS25NOVFUT,LAURUSLABS,0.0,2025-11-25,0.0,0.05,850,FUT,NFO-FUT,NFO
12777218,49911,LAURUSLABS25DECFUT,LAURUSLABS,0.0,2025-12-30,0.0,0.05,850,FUT,NFO-FUT,NFO
12684546,49549,LAURUSLABS26JANFUT,LAURUSLABS,0.0,2026-01-27,0.0,0.05,850,FUT,NFO-FUT,NFO
12509186,48864,LICHSGFIN25NOVFUT,LICHSGFIN,0.0,2025-11-25,0.0,0.05,1000,FUT,NFO-FUT,NFO
12777474,49912,LICHSGFIN25DECFUT,LICHSGFIN,0.0,2025-12-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
12685826,49554,LICHSGFIN26JANFUT,LICHSGFIN,0.0,2026-01-27,0.0,0.05,1000,FUT,NFO-FUT,NFO
12509442,48865,LICI25NOVFUT,LICI,0.0,2025-11-25,0.0,0.05,700,FUT,NFO-FUT,NFO
12777730,49913,LICI25DECFUT,LICI,0.0,2025-12-30,0.0,0.05,700,FUT,NFO-FUT,NFO
12693762,49585,LICI26JANFUT,LICI,0.0,2026-01-27,0.0,0.05,700,FUT,NFO-FUT,NFO
12511490,48873,LODHA25NOVFUT,LODHA,0.0,2025-11-25,0.0,0.1,450,FUT,NFO-FUT,NFO
12777986,49914,LODHA25DECFUT,LODHA,0.0,2025-12-30,0.0,0.1,450,FUT,NFO-FUT,NFO
12694018,49586,LODHA26JANFUT,LODHA,0.0,2026-01-27,0.0,0.1,450,FUT,NFO-FUT,NFO
12511746,48874,LT25NOVFUT,LT,0.0,2025-11-25,0.0,0.1,175,FUT,NFO-FUT,NFO
12778242,49915,LT25DECFUT,LT,0.0,2025-12-30,0.0,0.1,175,FUT,NFO-FUT,NFO
12694274,49587,LT26JANFUT,LT,0.0,2026-01-27,0.0,0.1,175,FUT,NFO-FUT,NFO
12512770,48878,LTF25NOVFUT,LTF,0.0,2025-11-25,0.0,0.05,4462,FUT,NFO-FUT,NFO
12778498,49916,LTF25DECFUT,LTF,0.0,2025-12-30,0.0,0.05,4462,FUT,NFO-FUT,NFO
12695554,49592,LTF26JANFUT,LTF,0.0,2026-01-27,0.0,0.05,2250,FUT,NFO-FUT,NFO
12513026,48879,LTIM25NOVFUT,LTIM,0.0,2025-11-25,0.0,0.5,150,FUT,NFO-FUT,NFO
12779266,49919,LTIM25DECFUT,LTIM,0.0,2025-12-30,0.0,0.5,150,FUT,NFO-FUT,NFO
12697346,49599,LTIM26JANFUT,LTIM,0.0,2026-01-27,0.0,0.5,150,FUT,NFO-FUT,NFO
12514306,48884,LUPIN25NOVFUT,LUPIN,0.0,2025-11-25,0.0,0.1,425,FUT,NFO-FUT,NFO
12779522,49920,LUPIN25DECFUT,LUPIN,0.0,2025-12-30,0.0,0.1,425,FUT,NFO-FUT,NFO
12697602,49600,LUPIN26JANFUT,LUPIN,0.0,2026-01-27,0.0,0.1,425,FUT,NFO-FUT,NFO
12515074,48887,M&M25NOVFUT,M&M,0.0,2025-11-25,0.0,0.1,200,FUT,NFO-FUT,NFO
12779778,49921,M&M25DECFUT,M&M,0.0,2025-12-30,0.0,0.1,200,FUT,NFO-FUT,NFO
12697858,49601,M&M26JANFUT,M&M,0.0,2026-01-27,0.0,0.1,200,FUT,NFO-FUT,NFO
12515330,48888,MANAPPURAM25NOVFUT,MANAPPURAM,0.0,2025-11-25,0.0,0.05,3000,FUT,NFO-FUT,NFO
12780034,49922,MANAPPURAM25DECFUT,MANAPPURAM,0.0,2025-12-30,0.0,0.05,3000,FUT,NFO-FUT,NFO
12698370,49603,MANAPPURAM26JANFUT,MANAPPURAM,0.0,2026-01-27,0.0,0.05,3000,FUT,NFO-FUT,NFO
12515586,48889,MANKIND25NOVFUT,MANKIND,0.0,2025-11-25,0.0,0.1,225,FUT,NFO-FUT,NFO
12780290,49923,MANKIND25DECFUT,MANKIND,0.0,2025-12-30,0.0,0.1,225,FUT,NFO-FUT,NFO
12698626,49604,MANKIND26JANFUT,MANKIND,0.0,2026-01-27,0.0,0.1,225,FUT,NFO-FUT,NFO
12516098,48891,MARICO25NOVFUT,MARICO,0.0,2025-11-25,0.0,0.05,1200,FUT,NFO-FUT,NFO
12780546,49924,MARICO25DECFUT,MARICO,0.0,2025-12-30,0.0,0.05,1200,FUT,NFO-FUT,NFO
12699138,49606,MARICO26JANFUT,MARICO,0.0,2026-01-27,0.0,0.05,1200,FUT,NFO-FUT,NFO
12516354,48892,MARUTI25NOVFUT,MARUTI,0.0,2025-11-25,0.0,1.0,50,FUT,NFO-FUT,NFO
12781314,49927,MARUTI25DECFUT,MARUTI,0.0,2025-12-30,0.0,1.0,50,FUT,NFO-FUT,NFO
12699394,49607,MARUTI26JANFUT,MARUTI,0.0,2026-01-27,0.0,1.0,50,FUT,NFO-FUT,NFO
12517378,48896,MAXHEALTH25NOVFUT,MAXHEALTH,0.0,2025-11-25,0.0,0.1,525,FUT,NFO-FUT,NFO
12781570,49928,MAXHEALTH25DECFUT,MAXHEALTH,0.0,2025-12-30,0.0,0.1,525,FUT,NFO-FUT,NFO
12699650,49608,MAXHEALTH26JANFUT,MAXHEALTH,0.0,2026-01-27,0.0,0.1,525,FUT,NFO-FUT,NFO
12517634,48897,MAZDOCK25NOVFUT,MAZDOCK,0.0,2025-11-25,0.0,0.1,175,FUT,NFO-FUT,NFO
12781826,49929,MAZDOCK25DECFUT,MAZDOCK,0.0,2025-12-30,0.0,0.1,175,FUT,NFO-FUT,NFO
12699906,49609,MAZDOCK26JANFUT,MAZDOCK,0.0,2026-01-27,0.0,0.1,200,FUT,NFO-FUT,NFO
12517890,48898,MCX25NOVFUT,MCX,0.0,2025-11-25,0.0,0.5,125,FUT,NFO-FUT,NFO
12782082,49930,MCX25DECFUT,MCX,0.0,2025-12-30,0.0,0.5,125,FUT,NFO-FUT,NFO
12701186,49614,MCX26JANFUT,MCX,0.0,2026-01-27,0.0,0.5,125,FUT,NFO-FUT,NFO
12518658,48901,MFSL25NOVFUT,MFSL,0.0,2025-11-25,0.0,0.1,400,FUT,NFO-FUT,NFO
12782338,49931,MFSL25DECFUT,MFSL,0.0,2025-12-30,0.0,0.1,400,FUT,NFO-FUT,NFO
12704514,49627,MFSL26JANFUT,MFSL,0.0,2026-01-27,0.0,0.1,400,FUT,NFO-FUT,NFO
9485570,37053,MIDCPNIFTY25NOVFUT,MIDCPNIFTY,0.0,2025-11-25,0.0,0.05,140,FUT,NFO-FUT,NFO
12677634,49522,MIDCPNIFTY25DECFUT,MIDCPNIFTY,0.0,2025-12-30,0.0,0.05,140,FUT,NFO-FUT,NFO
12601858,49226,MIDCPNIFTY26JANFUT,MIDCPNIFTY,0.0,2026-01-27,0.0,0.05,120,FUT,NFO-FUT,NFO
12518914,48902,MOTHERSON25NOVFUT,MOTHERSON,0.0,2025-11-25,0.0,0.01,6150,FUT,NFO-FUT,NFO
12782594,49932,MOTHERSON25DECFUT,MOTHERSON,0.0,2025-12-30,0.0,0.01,6150,FUT,NFO-FUT,NFO
12705282,49630,MOTHERSON26JANFUT,MOTHERSON,0.0,2026-01-27,0.0,0.01,6150,FUT,NFO-FUT,NFO
12519426,48904,MPHASIS25NOVFUT,MPHASIS,0.0,2025-11-25,0.0,0.1,275,FUT,NFO-FUT,NFO
12782850,49933,MPHASIS25DECFUT,MPHASIS,0.0,2025-12-30,0.0,0.1,275,FUT,NFO-FUT,NFO
12706562,49635,MPHASIS26JANFUT,MPHASIS,0.0,2026-01-27,0.0,0.1,275,FUT,NFO-FUT,NFO
12520962,48910,MUTHOOTFIN25NOVFUT,MUTHOOTFIN,0.0,2025-11-25,0.0,0.1,275,FUT,NFO-FUT,NFO
12783618,49936,MUTHOOTFIN25DECFUT,MUTHOOTFIN,0.0,2025-12-30,0.0,0.1,275,FUT,NFO-FUT,NFO
12706818,49636,MUTHOOTFIN26JANFUT,MUTHOOTFIN,0.0,2026-01-27,0.0,0.1,275,FUT,NFO-FUT,NFO
12521218,48911,NATIONALUM25NOVFUT,NATIONALUM,0.0,2025-11-25,0.0,0.01,3750,FUT,NFO-FUT,NFO
12783874,49937,NATIONALUM25DECFUT,NATIONALUM,0.0,2025-12-30,0.0,0.01,3750,FUT,NFO-FUT,NFO
12709122,49645,NATIONALUM26JANFUT,NATIONALUM,0.0,2026-01-27,0.0,0.01,3750,FUT,NFO-FUT,NFO
12522498,48916,NAUKRI25NOVFUT,NAUKRI,0.0,2025-11-25,0.0,0.1,375,FUT,NFO-FUT,NFO
12784130,49938,NAUKRI25DECFUT,NAUKRI,0.0,2025-12-30,0.0,0.1,375,FUT,NFO-FUT,NFO
12712450,49658,NAUKRI26JANFUT,NAUKRI,0.0,2026-01-27,0.0,0.1,375,FUT,NFO-FUT,NFO
12522754,48917,NBCC25NOVFUT,NBCC,0.0,2025-11-25,0.0,0.01,6500,FUT,NFO-FUT,NFO
12784898,49941,NBCC25DECFUT,NBCC,0.0,2025-12-30,0.0,0.01,6500,FUT,NFO-FUT,NFO
12717314,49677,NBCC26JANFUT,NBCC,0.0,2026-01-27,0.0,0.01,6500,FUT,NFO-FUT,NFO
12523522,48920,NCC25NOVFUT,NCC,0.0,2025-11-25,0.0,0.01,2700,FUT,NFO-FUT,NFO
12785154,49942,NCC25DECFUT,NCC,0.0,2025-12-30,0.0,0.01,2700,FUT,NFO-FUT,NFO
12523778,48921,NESTLEIND25NOVFUT,NESTLEIND,0.0,2025-11-25,0.0,0.1,500,FUT,NFO-FUT,NFO
12785410,49943,NESTLEIND25DECFUT,NESTLEIND,0.0,2025-12-30,0.0,0.1,500,FUT,NFO-FUT,NFO
12717570,49678,NESTLEIND26JANFUT,NESTLEIND,0.0,2026-01-27,0.0,0.1,500,FUT,NFO-FUT,NFO
12526338,48931,NHPC25NOVFUT,NHPC,0.0,2025-11-25,0.0,0.01,6400,FUT,NFO-FUT,NFO
12785666,49944,NHPC25DECFUT,NHPC,0.0,2025-12-30,0.0,0.01,6400,FUT,NFO-FUT,NFO
12723458,49701,NHPC26JANFUT,NHPC,0.0,2026-01-27,0.0,0.01,6400,FUT,NFO-FUT,NFO
9807874,38312,NIFTYNXT5025NOVFUT,NIFTYNXT50,0.0,2025-11-25,0.0,0.2,25,FUT,NFO-FUT,NFO
12683266,49544,NIFTYNXT5025DECFUT,NIFTYNXT50,0.0,2025-12-30,0.0,0.2,25,FUT,NFO-FUT,NFO
12603906,49234,NIFTYNXT5026JANFUT,NIFTYNXT50,0.0,2026-01-27,0.0,0.2,25,FUT,NFO-FUT,NFO
12526594,48932,NMDC25NOVFUT,NMDC,0.0,2025-11-25,0.0,0.01,6750,FUT,NFO-FUT,NFO
12785922,49945,NMDC25DECFUT,NMDC,0.0,2025-12-30,0.0,0.01,6750,FUT,NFO-FUT,NFO
12724226,49704,NMDC26JANFUT,NMDC,0.0,2026-01-27,0.0,0.01,6750,FUT,NFO-FUT,NFO
12533762,48960,NTPC25NOVFUT,NTPC,0.0,2025-11-25,0.0,0.05,1500,FUT,NFO-FUT,NFO
12786178,49946,NTPC25DECFUT,NTPC,0.0,2025-12-30,0.0,0.05,1500,FUT,NFO-FUT,NFO
